event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-01 02:53:48 UTC,view,5528034,1487580005553668971,,,9.52,566301160,1728fbf8-ee5d-488b-9f53-f0dee1f42df4
2019-11-01 02:53:51 UTC,cart,5881437,2151191070908613477,,lovely,11.73,559984094,37bd578e-2358-47e1-9f9b-5a4a9d4e8923
2019-11-01 02:53:52 UTC,view,5321,1487580009445982239,,runail,1.24,557636986,ba27a94e-94b0-4607-9a49-85d2da4a3290
2019-11-01 02:53:53 UTC,view,5807101,1487580013506068678,,runail,10.32,559984094,37bd578e-2358-47e1-9f9b-5a4a9d4e8923
2019-11-01 02:53:56 UTC,view,5896431,1487580006350586771,appliances.environment.vacuum,jessnail,53.17,466373304,b83c451b-cbad-42e6-9ddc-f3b042041ff8
2019-11-01 02:54:06 UTC,cart,5811703,1487580005427839846,,irisk,2.48,466591045,43e870bf-212a-4fbd-9c46-57cf09cc855d
2019-11-01 02:54:14 UTC,view,5817680,1487580005092295511,,,6.35,566301219,c2aefdee-79b8-42ca-9e6f-dc8cb9c81fee
2019-11-01 02:54:15 UTC,remove_from_cart,5837086,1602943681873052386,,grattol,4.76,566298641,2595cb09-0695-4223-89a5-4bf2dd1c31dc
2019-11-01 02:54:15 UTC,remove_from_cart,5837086,1602943681873052386,,grattol,4.76,566298641,2595cb09-0695-4223-89a5-4bf2dd1c31dc
2019-11-01 02:54:23 UTC,view,5785483,1658462125284131265,,uskusi,3.97,558266567,d91c1bfc-8733-af66-90dd-83140268c838
2019-11-01 02:54:24 UTC,remove_from_cart,5772302,1602943681873052386,,grattol,4.76,566298641,2595cb09-0695-4223-89a5-4bf2dd1c31dc
2019-11-01 02:54:25 UTC,cart,5845072,1487580013841613016,,,2.37,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:54:29 UTC,remove_from_cart,5809868,1487580005268456287,,grattol,6.27,566298641,2595cb09-0695-4223-89a5-4bf2dd1c31dc
2019-11-01 02:54:38 UTC,view,5885592,1487580006350586771,appliances.environment.vacuum,polarus,65.87,466373304,b83c451b-cbad-42e6-9ddc-f3b042041ff8
2019-11-01 02:54:52 UTC,view,5561042,1487580005595612013,,,3.00,566301301,58a8fb61-4491-46bc-b181-7d6bafe40cce
2019-11-01 02:54:56 UTC,cart,5812215,1487580005427839846,,irisk,2.48,466591045,43e870bf-212a-4fbd-9c46-57cf09cc855d
2019-11-01 02:54:57 UTC,view,5785485,1658462125284131265,,uskusi,3.97,558266567,d91c1bfc-8733-af66-90dd-83140268c838
2019-11-01 02:55:03 UTC,view,5844300,1487580013950664926,,,16.67,566278684,894b0cdc-770c-4d2b-ad4d-2fb82c760262
2019-11-01 02:55:07 UTC,view,59741,1487580008447738866,,cnd,10.00,566301319,c0884a1d-9da9-417e-ba8b-6602d0103d55
2019-11-01 02:55:13 UTC,view,5826179,1487580007483048900,,,3.33,549319657,da49d9ba-e148-4c70-961c-3f842fcd9901
2019-11-01 02:55:14 UTC,view,5802443,2151191070908613477,,,4.92,559984094,37bd578e-2358-47e1-9f9b-5a4a9d4e8923
2019-11-01 02:55:15 UTC,cart,5811707,1487580005427839846,,irisk,2.48,466591045,43e870bf-212a-4fbd-9c46-57cf09cc855d
2019-11-01 02:55:18 UTC,cart,5683896,1487580013841613016,,,2.62,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:55:21 UTC,view,5686080,1487580008145748965,,,0.51,479102735,305f8a6a-3473-4394-bc48-9ca0f2f3e416
2019-11-01 02:55:32 UTC,cart,5812235,1487580005427839846,,irisk,2.48,466591045,43e870bf-212a-4fbd-9c46-57cf09cc855d
2019-11-01 02:55:37 UTC,cart,5802443,2151191070908613477,,,4.92,559984094,37bd578e-2358-47e1-9f9b-5a4a9d4e8923
2019-11-01 02:55:39 UTC,view,5802443,2151191070908613477,,,4.92,559984094,37bd578e-2358-47e1-9f9b-5a4a9d4e8923
2019-11-01 02:55:47 UTC,view,5786934,1658462125284131265,,uskusi,3.97,558266567,d91c1bfc-8733-af66-90dd-83140268c838
2019-11-01 02:55:48 UTC,view,5846107,2151191070908613477,,,6.35,559984094,37bd578e-2358-47e1-9f9b-5a4a9d4e8923
2019-11-01 02:55:53 UTC,purchase,5584836,1487580013581566154,,levissime,4.95,551534619,f9495086-1144-9613-a31c-a75927c2f143
2019-11-01 02:55:53 UTC,purchase,5872979,1487580013522845895,,browxenna,8.89,551534619,f9495086-1144-9613-a31c-a75927c2f143
2019-11-01 02:55:53 UTC,purchase,5856943,2140803113261466607,,staleks,4.76,551534619,f9495086-1144-9613-a31c-a75927c2f143
2019-11-01 02:55:53 UTC,purchase,5846804,1487580013522845895,,browxenna,4.13,551534619,f9495086-1144-9613-a31c-a75927c2f143
2019-11-01 02:55:53 UTC,purchase,5846460,2151191071378375538,,browxenna,15.40,551534619,f9495086-1144-9613-a31c-a75927c2f143
2019-11-01 02:55:53 UTC,purchase,5692892,2140803113261466607,,yoko,3.33,551534619,f9495086-1144-9613-a31c-a75927c2f143
2019-11-01 02:55:53 UTC,purchase,5767495,1487580013011140782,,italwax,1.25,551534619,f9495086-1144-9613-a31c-a75927c2f143
2019-11-01 02:55:53 UTC,purchase,5800306,1487580010125459512,,ingarden,5.56,551534619,f9495086-1144-9613-a31c-a75927c2f143
2019-11-01 02:55:53 UTC,purchase,5809910,1602943681873052386,,grattol,5.24,551534619,f9495086-1144-9613-a31c-a75927c2f143
2019-11-01 02:55:53 UTC,purchase,5845648,1487580007852147670,,yoko,22.00,551534619,f9495086-1144-9613-a31c-a75927c2f143
2019-11-01 02:55:53 UTC,purchase,5846455,2151191071378375538,,browxenna,15.40,551534619,f9495086-1144-9613-a31c-a75927c2f143
2019-11-01 02:55:53 UTC,purchase,5846456,2151191071378375538,,browxenna,15.40,551534619,f9495086-1144-9613-a31c-a75927c2f143
2019-11-01 02:56:00 UTC,cart,5013,1487580008145748965,,runail,1.27,536540043,c286ccc1-43e7-90dc-bbac-b9a485974040
2019-11-01 02:56:10 UTC,purchase,5873648,2029082628195353599,,,2.38,566300154,1491bafe-df97-4213-a85f-1f97a7b87039
2019-11-01 02:56:10 UTC,purchase,5549834,1487580007281722301,,,1.75,566300154,1491bafe-df97-4213-a85f-1f97a7b87039
2019-11-01 02:56:10 UTC,purchase,5659747,1487580007399162817,,irisk,0.95,566300154,1491bafe-df97-4213-a85f-1f97a7b87039
2019-11-01 02:56:10 UTC,purchase,5869144,1783999063314661546,,cosmoprofi,7.94,566300154,1491bafe-df97-4213-a85f-1f97a7b87039
2019-11-01 02:56:10 UTC,purchase,6941,1487580006895846315,,runail,4.71,566300154,1491bafe-df97-4213-a85f-1f97a7b87039
2019-11-01 02:56:10 UTC,purchase,5659751,1487580007399162817,,irisk,0.95,566300154,1491bafe-df97-4213-a85f-1f97a7b87039
2019-11-01 02:56:10 UTC,purchase,5704997,1487580007399162817,,irisk,0.63,566300154,1491bafe-df97-4213-a85f-1f97a7b87039
2019-11-01 02:56:10 UTC,purchase,5686278,1487580007432717250,,masura,1.57,566300154,1491bafe-df97-4213-a85f-1f97a7b87039
2019-11-01 02:56:10 UTC,purchase,5659755,1487580007399162817,,irisk,0.95,566300154,1491bafe-df97-4213-a85f-1f97a7b87039
2019-11-01 02:56:16 UTC,view,5786947,1658462125284131265,,uskusi,3.97,558266567,d91c1bfc-8733-af66-90dd-83140268c838
2019-11-01 02:56:18 UTC,view,5809910,1602943681873052386,,grattol,5.24,566278684,7151fe29-6149-4148-abb7-a5041735f958
2019-11-01 02:56:22 UTC,cart,5851884,1891434351850160381,,beauugreen,15.71,566288039,862b980b-a626-4c4b-953d-c425b8079800
2019-11-01 02:56:23 UTC,cart,5587740,1487580006551913373,,irisk,0.87,549319657,4cb067ba-025c-4049-ab2a-07de7943bb14
2019-11-01 02:56:30 UTC,cart,5696336,1487580013841613016,,,2.62,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:56:30 UTC,view,5862325,1487580007675986893,,freedecor,0.79,222225189,adccee77-42d4-485c-a70d-9420415c746f
2019-11-01 02:56:38 UTC,cart,5695642,1487580013841613016,,,2.62,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:56:46 UTC,view,5848910,1487580007675986893,,bpw.style,0.79,222225189,adccee77-42d4-485c-a70d-9420415c746f
2019-11-01 02:56:55 UTC,view,5804820,1487580013950664926,,,63.33,564060729,a795bd97-f195-494e-bc7e-94630341fd6a
2019-11-01 02:57:04 UTC,cart,5769717,1487580011702517887,,,14.13,566288039,862b980b-a626-4c4b-953d-c425b8079800
2019-11-01 02:57:05 UTC,view,5769917,1487580013841613016,,kapous,3.65,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:57:15 UTC,view,5745712,1487580006317032337,,runail,8.73,402391931,9d0a4f4b-63d4-49fd-9725-cb30e497b0a0
2019-11-01 02:57:15 UTC,remove_from_cart,5769917,1487580013841613016,,kapous,3.65,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:57:15 UTC,remove_from_cart,5769917,1487580013841613016,,kapous,3.65,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:57:19 UTC,view,5770051,1487580013841613016,,kapous,2.81,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:57:22 UTC,cart,5862563,1487580008145748965,,roubloff,1.90,536540043,c286ccc1-43e7-90dc-bbac-b9a485974040
2019-11-01 02:57:23 UTC,view,5809910,1602943681873052386,,grattol,5.24,222225189,adccee77-42d4-485c-a70d-9420415c746f
2019-11-01 02:57:26 UTC,remove_from_cart,5809616,1487580005595612013,,,3.02,566300694,ff5791c6-384d-488e-832e-9b133b8559e0
2019-11-01 02:57:27 UTC,purchase,5858967,1487580007634043851,,de.lux,0.79,563161940,87231bde-014d-4a51-a216-73241f627ca8
2019-11-01 02:57:27 UTC,remove_from_cart,5695532,1487580005595612013,,,3.33,566300694,ff5791c6-384d-488e-832e-9b133b8559e0
2019-11-01 02:57:27 UTC,purchase,5855118,1487580005092295511,,,23.65,563161940,87231bde-014d-4a51-a216-73241f627ca8
2019-11-01 02:57:27 UTC,purchase,5813417,1897124478404526487,,,5.56,563161940,87231bde-014d-4a51-a216-73241f627ca8
2019-11-01 02:57:27 UTC,purchase,5723270,1487580010872045658,,ingarden,1.56,563161940,87231bde-014d-4a51-a216-73241f627ca8
2019-11-01 02:57:27 UTC,purchase,5649236,1487580008246412266,,concept,8.65,563161940,87231bde-014d-4a51-a216-73241f627ca8
2019-11-01 02:57:28 UTC,cart,5809863,1487580005092295511,,grattol,10.32,566298641,2595cb09-0695-4223-89a5-4bf2dd1c31dc
2019-11-01 02:57:30 UTC,remove_from_cart,5809617,1487580005595612013,,,3.02,566300694,ff5791c6-384d-488e-832e-9b133b8559e0
2019-11-01 02:57:34 UTC,remove_from_cart,5712694,2007399943458784057,apparel.glove,nitrimax,10.32,566300694,ff5791c6-384d-488e-832e-9b133b8559e0
2019-11-01 02:57:36 UTC,cart,5830628,1891434351850160381,,lsanic,20.89,566288039,862b980b-a626-4c4b-953d-c425b8079800
2019-11-01 02:57:36 UTC,remove_from_cart,5852526,1658462125284131265,,uskusi,3.97,566300694,ff5791c6-384d-488e-832e-9b133b8559e0
2019-11-01 02:57:37 UTC,view,5845072,1487580013841613016,,,2.37,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:57:39 UTC,view,5809910,1602943681873052386,,grattol,5.24,222225189,adccee77-42d4-485c-a70d-9420415c746f
2019-11-01 02:57:41 UTC,cart,72442,1487580011677352062,,skinlite,5.71,566288039,862b980b-a626-4c4b-953d-c425b8079800
2019-11-01 02:57:43 UTC,remove_from_cart,5837642,1487580005092295511,,,10.32,566300694,ff5791c6-384d-488e-832e-9b133b8559e0
2019-11-01 02:57:43 UTC,view,5587648,1487580008145748965,,roubloff,3.95,564936252,d0618d76-bc22-4de1-a4d1-d969a96b807c
2019-11-01 02:57:46 UTC,remove_from_cart,5686079,1487580008145748965,,,0.51,566300694,ff5791c6-384d-488e-832e-9b133b8559e0
2019-11-01 02:57:49 UTC,view,5841799,1487580009471148064,,,0.13,565389582,230e077e-b68d-44a9-b4b3-4fa436a7c795
2019-11-01 02:57:49 UTC,view,5770051,1487580013841613016,,kapous,2.81,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:57:52 UTC,remove_from_cart,5786553,2007399943458784057,apparel.glove,benovy,10.87,566300694,ff5791c6-384d-488e-832e-9b133b8559e0
2019-11-01 02:57:53 UTC,remove_from_cart,5780834,1487580005092295511,,rosi,7.86,566300694,ff5791c6-384d-488e-832e-9b133b8559e0
2019-11-01 02:58:00 UTC,view,5682510,1487580013841613016,,,2.10,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:58:09 UTC,cart,9825,1487580012717539489,,,0.56,557908761,65a87bf3-a049-4ae5-897f-d0b793d64c21
2019-11-01 02:58:11 UTC,view,5846379,1487580013841613016,,,2.37,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:58:18 UTC,view,5696902,1487580006526747548,,irisk,1.90,566301738,2d8d42fc-f18a-4b72-ae31-8af8855817bc
2019-11-01 02:58:19 UTC,view,5786950,1658462125284131265,,uskusi,3.17,558266567,d91c1bfc-8733-af66-90dd-83140268c838
2019-11-01 02:58:23 UTC,view,5682510,1487580013841613016,,,2.10,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:58:24 UTC,remove_from_cart,5587648,1487580008145748965,,roubloff,3.95,564936252,d0618d76-bc22-4de1-a4d1-d969a96b807c
2019-11-01 02:58:24 UTC,view,9825,1487580012717539489,,,0.56,557908761,65a87bf3-a049-4ae5-897f-d0b793d64c21
2019-11-01 02:58:27 UTC,remove_from_cart,5714044,1487580004832248652,,beautix,9.37,564936252,d0618d76-bc22-4de1-a4d1-d969a96b807c
2019-11-01 02:58:28 UTC,cart,5814822,1487580005897601916,,runail,2.38,466591045,43e870bf-212a-4fbd-9c46-57cf09cc855d
2019-11-01 02:58:30 UTC,view,5846379,1487580013841613016,,,2.37,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:58:32 UTC,cart,5898121,1487580011652186237,,ecolab,4.03,566288039,862b980b-a626-4c4b-953d-c425b8079800
2019-11-01 02:58:37 UTC,cart,5846379,1487580013841613016,,,2.37,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:58:40 UTC,cart,5847500,1487580013841613016,,,2.37,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:58:42 UTC,view,5749720,1487580005092295511,,runail,4.44,566301670,c9ed7835-64bc-440f-9a31-33f48a1f60ab
2019-11-01 02:58:43 UTC,view,5847500,1487580013841613016,,,2.37,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:58:48 UTC,purchase,5686925,1487580009311764506,,,0.35,548499881,1bf226f2-d17e-420c-8a5e-77219415a2b9
2019-11-01 02:58:48 UTC,purchase,59004,1487580013581566154,,refectocil,7.46,548499881,1bf226f2-d17e-420c-8a5e-77219415a2b9
2019-11-01 02:58:48 UTC,purchase,5870367,1487580009496313889,,,5.24,548499881,1bf226f2-d17e-420c-8a5e-77219415a2b9
2019-11-01 02:58:48 UTC,purchase,5841728,1487580008187692007,,,1.71,548499881,1bf226f2-d17e-420c-8a5e-77219415a2b9
2019-11-01 02:58:48 UTC,purchase,5815659,1487580006317032337,,,0.92,548499881,1bf226f2-d17e-420c-8a5e-77219415a2b9
2019-11-01 02:58:48 UTC,purchase,5813053,1487580005671109489,,masura,3.95,548499881,1bf226f2-d17e-420c-8a5e-77219415a2b9
2019-11-01 02:58:48 UTC,purchase,5802432,1487580009286598681,,,0.32,548499881,1bf226f2-d17e-420c-8a5e-77219415a2b9
2019-11-01 02:58:48 UTC,purchase,5797964,1487580005671109489,,masura,3.95,548499881,1bf226f2-d17e-420c-8a5e-77219415a2b9
2019-11-01 02:58:48 UTC,purchase,5794154,1487580005671109489,,masura,3.95,548499881,1bf226f2-d17e-420c-8a5e-77219415a2b9
2019-11-01 02:58:48 UTC,purchase,5787017,1487580006644188066,,,6.33,548499881,1bf226f2-d17e-420c-8a5e-77219415a2b9
2019-11-01 02:58:48 UTC,purchase,5732020,1487580007281722301,,domix,4.11,548499881,1bf226f2-d17e-420c-8a5e-77219415a2b9
2019-11-01 02:58:48 UTC,purchase,5581,1487580009311764506,,entity,1.13,548499881,1bf226f2-d17e-420c-8a5e-77219415a2b9
2019-11-01 02:58:54 UTC,remove_from_cart,5847500,1487580013841613016,,,2.37,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:58:58 UTC,view,5845072,1487580013841613016,,,2.37,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:59:06 UTC,cart,5855559,1487580008288355308,,,4.70,566288039,862b980b-a626-4c4b-953d-c425b8079800
2019-11-01 02:59:07 UTC,cart,5896438,1487580007575323592,,milv,1.59,253119875,4e0f4a29-dba6-4fc8-b1a9-b3f1ce708fe4
2019-11-01 02:59:12 UTC,remove_from_cart,5695642,1487580013841613016,,,2.62,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:59:13 UTC,cart,5811697,1487580005427839846,,irisk,2.48,566295390,6caf8c00-950b-49ce-8b43-26b1d72d9003
2019-11-01 02:59:17 UTC,view,5695642,1487580013841613016,,,2.62,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:59:18 UTC,cart,5749720,1487580005092295511,,runail,4.44,566301670,c9ed7835-64bc-440f-9a31-33f48a1f60ab
2019-11-01 02:59:21 UTC,view,5786953,1658462125284131265,,uskusi,3.97,558266567,d91c1bfc-8733-af66-90dd-83140268c838
2019-11-01 02:59:21 UTC,remove_from_cart,5817702,1487580009496313889,,,0.63,564936252,d0618d76-bc22-4de1-a4d1-d969a96b807c
2019-11-01 02:59:28 UTC,cart,5900282,1487580007675986893,,freedecor,1.43,550265034,62affb75-5840-e8b9-4820-a99692e9baa6
2019-11-01 02:59:31 UTC,cart,5696336,1487580013841613016,,,2.62,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:59:35 UTC,cart,5900279,1487580007675986893,,freedecor,1.43,550265034,62affb75-5840-e8b9-4820-a99692e9baa6
2019-11-01 02:59:35 UTC,view,5845072,1487580013841613016,,,2.37,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:59:44 UTC,cart,5845072,1487580013841613016,,,2.37,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:59:48 UTC,cart,5683896,1487580013841613016,,,2.62,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:59:49 UTC,cart,5738763,1487580008246412266,,kapous,5.22,528401572,0a5b128c-84f4-4437-a958-f978156772c9
2019-11-01 02:59:51 UTC,remove_from_cart,5683896,1487580013841613016,,,2.62,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 02:59:55 UTC,view,5739037,1487580008246412266,,kapous,3.33,566296969,25b2d815-9238-4d72-960c-7934bf83af58
2019-11-01 02:59:57 UTC,view,5830632,1891434351850160381,,petitfee,19.27,566288039,862b980b-a626-4c4b-953d-c425b8079800
2019-11-01 02:59:59 UTC,cart,5697463,1783999067156644376,,estel,12.14,528401572,0a5b128c-84f4-4437-a958-f978156772c9
2019-11-01 03:00:00 UTC,view,5845072,1487580013841613016,,,2.37,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 03:00:02 UTC,cart,5697463,1783999067156644376,,estel,12.14,528401572,0a5b128c-84f4-4437-a958-f978156772c9
2019-11-01 03:00:03 UTC,view,5677462,1487580013858390233,,,0.87,566301984,5a3a6886-1fec-4594-822a-4eb1d726aced
2019-11-01 03:00:04 UTC,view,5649271,1487580013749338323,,concept,12.22,566301174,bfaaab87-0ef1-4f58-bcfd-e3a4d974da80
2019-11-01 03:00:07 UTC,view,5786954,1658462125284131265,,uskusi,3.97,558266567,d91c1bfc-8733-af66-90dd-83140268c838
2019-11-01 03:00:08 UTC,remove_from_cart,5696336,1487580013841613016,,,2.62,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 03:00:14 UTC,cart,5709079,1487580011677352062,,skinlite,3.02,566288039,862b980b-a626-4c4b-953d-c425b8079800
2019-11-01 03:00:15 UTC,cart,5845072,1487580013841613016,,,2.37,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 03:00:18 UTC,cart,5846379,1487580013841613016,,,2.37,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 03:00:21 UTC,view,5739033,1783999067156644376,,kapous,3.60,566296969,25b2d815-9238-4d72-960c-7934bf83af58
2019-11-01 03:00:21 UTC,purchase,5833319,1487580007675986893,,bpw.style,1.27,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5833318,1487580007675986893,,bpw.style,0.79,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5833334,1487580007675986893,,bpw.style,0.79,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5837290,1487580007675986893,,bpw.style,0.79,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5837618,1487580007675986893,,,1.75,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5839635,1487580005671109489,,masura,2.37,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5839684,1487580005671109489,,masura,2.37,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5847872,1487580006317032337,,,7.94,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5848909,1487580007675986893,,bpw.style,0.79,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5877391,1487580005671109489,,masura,1.73,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5877767,1487580007281722301,,,4.76,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5885388,1487580007675986893,,bpw.style,0.79,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5557424,1487580007281722301,,,6.57,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5820776,1487580006317032337,,,3.97,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5819114,1487580007675986893,,bpw.style,0.79,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5809288,1487580007675986893,,bpw.style,0.79,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5800788,1487580007256556476,,,4.52,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5797801,1638456119066100510,,pole,4.11,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5797260,1638456119066100510,,pole,4.11,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5783003,1638456119066100510,,pole,4.11,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5782126,1638456119066100510,,pole,4.11,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5782102,1638456119066100510,,pole,4.11,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5782028,1638456119066100510,,pole,4.11,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5779823,1487580005268456287,,pole,6.67,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5779821,1487580005092295511,,pole,6.67,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5760173,1487580009387261981,,ingarden,4.29,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5700039,1487580009286598681,,runail,0.29,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:21 UTC,purchase,5584,1487580009362096156,,entity,0.83,518828897,47cd3ca7-df4e-41f3-ad10-4a02a098030d
2019-11-01 03:00:25 UTC,view,5856191,1487580006350586771,appliances.environment.vacuum,runail,24.44,566302028,98ac2782-70fc-4727-a3c4-f7214f70212a
2019-11-01 03:00:29 UTC,view,38483,1487580006300255120,,runail,64.29,563346033,8b34ad4c-18ef-4057-86e2-58118df5af38
2019-11-01 03:00:35 UTC,cart,5876945,1487580008288355308,,,3.49,566288039,862b980b-a626-4c4b-953d-c425b8079800
2019-11-01 03:00:35 UTC,view,5770051,1487580013841613016,,kapous,2.81,566300506,e2f5d49a-da03-4fad-8bf5-511dc398bcd8
2019-11-01 03:00:38 UTC,view,15774,1495705810662064688,,enas,2.65,557908761,65a87bf3-a049-4ae5-897f-d0b793d64c21
2019-11-01 03:00:52 UTC,view,5846752,1487580005268456287,,lianail,6.33,521985163,ff6432ed-3c40-43fb-82db-b4f974b9b373
2019-11-01 03:00:54 UTC,view,36406,1487580009672474664,,balbcare,3.17,468176825,ac017f11-cab6-49e6-aa22-5d3c16926efa
2019-11-01 03:01:01 UTC,view,5787162,1658462125284131265,,uskusi,3.97,558266567,d91c1bfc-8733-af66-90dd-83140268c838
2019-11-01 03:01:01 UTC,cart,5764990,1487580011702517887,,bodyton,4.29,565788187,ea4d152e-f7ee-4bc1-a787-ca2e6d0b6746
2019-11-01 03:01:04 UTC,view,5850472,1487580012994363565,,bioaqua,7.78,566301537,0fea3518-7abe-4fbf-b850-234954edbe57
2019-11-01 03:01:05 UTC,view,5691024,1487580005268456287,,lianail,7.92,521985163,ff6432ed-3c40-43fb-82db-b4f974b9b373
2019-11-01 03:01:23 UTC,view,5892179,1487580013950664926,,,18.89,559067931,6cad6880-c42b-47bd-b388-a5cceb605d16
2019-11-01 03:01:23 UTC,view,5877455,1487580006300255120,,jessnail,114.29,561378216,db5c7038-73e8-4283-81b7-77a734d9776d
2019-11-01 03:01:35 UTC,cart,5857192,1487580005880824699,,irisk,2.54,466591045,43e870bf-212a-4fbd-9c46-57cf09cc855d
2019-11-01 03:01:45 UTC,view,5814523,1487580005092295511,,runail,4.44,566301670,c9ed7835-64bc-440f-9a31-33f48a1f60ab
2019-11-01 03:01:46 UTC,remove_from_cart,5785491,1487580011333419118,,f.o.x,25.87,184131842,c1c68ff0-790f-4b05-901f-e91c1bed444a
2019-11-01 03:01:48 UTC,cart,5716625,1487580011585077370,,elskin,1.59,566288039,862b980b-a626-4c4b-953d-c425b8079800
2019-11-01 03:01:54 UTC,cart,5865942,1487580011677352062,,plazan,9.76,566288039,862b980b-a626-4c4b-953d-c425b8079800
